PRISM Time Series Data
Location:  Lat: 40.8043   Lon: -74.7792   Elev: 863ft
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 2000-01-01 - 2022-01-01
Dataset: AN91d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2024-Mar-22
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
2017-03-06,0.00,9.0,21.4,33.7,-3.0,0.64,5.70
2017-03-07,0.07,20.9,33.1,45.2,16.4,0.39,7.94
2017-03-08,0.14,36.8,45.1,53.3,43.7,0.20,2.44
2017-03-09,0.00,42.0,49.2,56.5,21.6,1.51,11.83
2017-03-10,0.10,29.2,43.6,58.0,19.4,0.25,13.43
2017-03-11,0.17,11.1,22.5,34.0,11.4,0.15,3.14
2017-03-12,0.00,12.1,18.4,24.8,3.5,0.76,2.80
2017-03-13,0.00,12.3,19.1,25.8,2.3,0.79,3.16
2017-03-14,0.57,14.9,24.1,33.4,11.3,0.15,4.80
2017-03-15,1.80,14.8,20.9,27.0,14.1,0.10,1.37
2017-03-16,0.00,15.7,19.0,22.2,8.2,0.54,2.15
2017-03-17,0.00,19.3,28.2,37.0,9.3,1.12,5.41
2017-03-18,0.00,23.1,33.4,43.8,14.0,0.93,7.57
2017-03-19,0.05,28.7,31.3,33.9,24.4,0.27,3.18
2017-03-20,0.00,25.1,35.6,46.2,20.8,0.93,7.00
2017-03-21,0.00,29.4,38.9,48.3,19.9,1.49,8.82
2017-03-22,0.00,29.1,42.2,55.2,26.3,0.88,9.33
2017-03-23,0.00,15.8,22.9,30.0,1.8,1.10,4.03
2017-03-24,0.00,19.7,29.7,39.6,7.6,1.00,6.78
2017-03-25,0.00,31.4,40.9,50.3,30.2,1.16,6.31
2017-03-26,0.03,34.5,46.5,58.4,36.0,0.58,8.05
2017-03-27,0.37,34.7,36.2,37.8,33.4,0.06,1.64
2017-03-28,0.13,36.4,45.3,54.2,42.4,0.08,3.57
2017-03-29,0.52,38.5,42.4,46.2,42.2,0.03,1.75
2017-03-30,0.00,28.6,41.6,54.6,25.8,0.83,9.40
2017-03-31,0.47,34.1,41.6,49.1,28.1,0.16,7.85
2017-04-01,0.92,32.4,35.3,38.3,34.1,0.12,0.83
2017-04-02,0.00,33.4,39.6,45.8,32.6,0.34,3.83
2017-04-03,0.00,35.9,47.4,58.8,29.9,1.22,11.78
2017-04-04,0.74,40.8,52.9,65.0,38.8,0.13,14.36
2017-04-05,0.12,45.0,48.8,52.5,47.7,0.07,1.39
2017-04-06,0.03,38.5,50.6,62.8,40.4,0.12,10.99
2017-04-07,1.16,37.4,42.4,47.4,39.0,0.03,3.22
2017-04-08,0.04,34.2,39.5,44.8,27.3,1.30,4.30
2017-04-09,0.00,31.3,42.2,53.2,20.5,1.50,10.34
2017-04-10,0.00,42.6,54.4,66.2,28.2,3.43,17.92
2017-04-11,0.00,52.9,65.4,77.8,40.1,4.41,24.89
2017-04-12,0.00,55.8,69.2,82.7,45.1,4.20,29.63
2017-04-13,0.00,40.6,56.4,72.3,40.2,1.93,19.92
2017-04-14,0.00,38.3,49.1,60.0,28.8,2.11,12.49
2017-04-15,0.00,40.5,52.1,63.6,29.1,2.18,15.56
2017-04-16,0.00,50.0,57.5,65.0,45.5,1.04,13.15
2017-04-17,0.05,57.6,69.0,80.4,54.5,1.10,22.81
2017-04-18,0.00,42.1,54.9,67.6,32.8,2.61,17.57
2017-04-19,0.00,40.6,52.3,64.1,33.8,1.20,15.11
2017-04-20,0.01,43.3,49.9,56.5,41.1,0.43,7.94
2017-04-21,0.67,46.5,55.2,64.0,49.3,0.17,7.36
2017-04-22,0.03,46.7,49.7,52.8,48.7,0.08,1.87
2017-04-23,0.05,35.6,44.0,52.4,38.2,0.67,5.13
2017-04-24,0.00,39.5,52.3,65.2,36.4,0.35,15.39
2017-04-25,0.03,45.9,53.0,60.1,40.0,0.76,11.01
2017-04-26,0.69,47.3,50.6,54.0,50.1,0.06,1.38
2017-04-27,0.00,52.0,55.9,59.9,54.9,0.16,2.96
2017-04-28,0.00,55.5,64.0,72.6,57.2,0.08,10.18
2017-04-29,0.01,59.7,70.2,80.8,48.5,0.45,28.53
2017-04-30,0.00,53.7,66.6,79.6,52.9,1.71,18.29
2017-05-01,0.00,47.2,54.4,61.6,43.1,0.15,9.65
2017-05-02,0.15,48.4,62.8,77.3,59.4,0.06,13.07
2017-05-03,0.00,52.0,59.8,67.5,40.2,4.89,15.30
2017-05-04,0.00,38.8,49.6,60.4,32.3,1.67,11.90
2017-05-05,0.07,46.3,53.2,60.1,37.4,0.49,12.45
2017-05-06,1.04,48.8,54.8,60.8,54.8,0.21,2.21
2017-05-07,0.04,44.4,53.0,61.6,47.5,0.56,6.71
2017-05-08,0.09,38.2,44.1,49.9,38.3,0.71,4.20
2017-05-09,0.00,36.1,45.1,54.1,32.0,0.64,9.27
2017-05-10,0.00,42.3,50.3,58.3,32.5,1.60,11.33
2017-05-11,0.00,39.3,50.7,62.1,35.7,0.68,12.73
2017-05-12,0.00,38.9,48.9,59.0,38.2,0.31,9.82
2017-05-13,0.33,45.7,53.0,60.2,43.0,0.18,8.70
2017-05-14,1.44,41.9,45.3,48.7,45.3,0.02,0.56
2017-05-15,0.12,46.8,55.4,64.0,44.4,0.91,9.67
2017-05-16,0.00,48.2,57.0,65.8,42.2,2.19,12.80
2017-05-17,0.00,52.4,64.6,76.8,46.7,1.77,21.85
2017-05-18,0.00,65.3,76.3,87.3,60.9,2.85,27.54
2017-05-19,0.00,67.5,78.2,89.0,61.8,2.86,30.81
2017-05-20,0.06,51.7,69.4,87.1,55.0,1.72,27.59
2017-05-21,0.08,44.3,53.3,62.3,44.7,0.31,9.92
2017-05-22,0.03,50.9,59.1,67.2,40.8,0.70,15.89
2017-05-23,0.29,50.8,54.4,58.1,54.2,0.14,2.06
2017-05-24,0.07,53.2,59.5,65.7,51.3,0.48,10.17
2017-05-25,0.13,52.9,61.0,69.0,50.9,0.25,12.09
2017-05-26,0.96,53.0,55.8,58.6,55.3,0.03,1.00
2017-05-27,0.03,53.2,61.5,69.7,54.4,0.37,9.84
2017-05-28,0.00,53.8,61.8,69.8,55.0,0.24,11.09
2017-05-29,0.20,53.9,63.1,72.4,55.0,0.35,11.01
2017-05-30,0.25,52.0,54.6,57.2,52.9,0.22,1.91
2017-05-31,0.06,53.1,55.5,57.9,55.4,0.01,0.95
2017-06-01,0.03,53.6,63.8,74.1,56.2,0.33,13.86
2017-06-02,0.00,47.7,61.0,74.3,47.5,1.10,18.77
2017-06-03,0.10,46.8,59.8,72.8,41.4,1.14,19.82
2017-06-04,0.05,45.0,57.7,70.4,41.9,1.04,17.89
2017-06-05,0.25,56.0,60.1,64.3,54.3,0.21,10.27
2017-06-06,0.23,53.4,62.1,70.8,59.3,0.21,6.36
2017-06-07,0.06,47.8,52.1,56.3,50.1,0.30,2.06
2017-06-08,0.00,47.3,56.0,64.8,47.7,0.46,9.92
2017-06-09,0.00,46.9,57.9,68.8,47.7,0.51,12.64
2017-06-10,0.00,56.2,66.8,77.5,51.2,2.83,21.12
2017-06-11,0.00,62.6,72.2,81.8,58.0,2.42,21.73
2017-06-12,0.00,65.2,76.2,87.2,60.7,3.36,27.63
2017-06-13,0.00,66.7,77.9,89.2,62.5,3.03,29.53
2017-06-14,0.03,65.1,78.1,91.1,65.4,0.00,31.00
2017-06-15,0.00,58.5,69.6,80.7,56.7,1.85,19.20
2017-06-16,0.00,57.3,67.1,76.9,53.5,1.62,17.42
2017-06-17,0.10,60.9,63.5,66.1,62.4,0.23,2.85
2017-06-18,0.16,65.2,68.7,72.2,68.2,0.25,3.43
2017-06-19,0.05,70.4,77.6,84.7,71.7,0.00,14.74
2017-06-20,0.29,66.8,75.2,83.7,68.1,0.44,14.77
2017-06-21,0.00,60.7,69.8,78.9,55.3,1.86,21.01
2017-06-22,0.00,56.7,68.2,79.6,57.8,0.49,18.68
2017-06-23,0.00,69.2,75.9,82.7,64.1,2.11,19.79
2017-06-24,1.43,68.3,74.1,80.0,70.3,0.34,8.97
2017-06-25,0.01,58.0,69.3,80.6,58.2,0.43,21.56
2017-06-26,0.02,52.6,65.4,78.3,54.5,0.90,19.07
2017-06-27,0.03,55.7,65.1,74.5,50.6,0.46,18.69
2017-06-28,0.07,51.1,62.3,73.5,50.9,1.18,16.79
2017-06-29,0.00,58.2,67.0,75.8,51.8,2.15,18.71
2017-06-30,0.00,66.6,73.3,80.0,61.5,4.19,16.83
2017-07-01,0.15,66.9,76.7,86.4,66.6,0.91,20.75
2017-07-02,0.67,67.3,74.7,82.1,69.1,0.30,11.76
2017-07-03,0.00,62.4,73.1,83.8,63.0,0.99,21.17
2017-07-04,0.01,63.0,72.6,82.3,61.3,1.44,20.30
2017-07-05,0.00,60.8,70.7,80.6,57.6,1.57,21.06
2017-07-06,0.00,64.3,72.9,81.5,57.7,3.19,21.47
2017-07-07,0.50,62.9,69.1,75.3,61.4,0.32,13.15
2017-07-08,2.13,62.6,70.9,79.3,65.3,0.18,12.42
2017-07-09,0.00,56.9,67.6,78.4,61.0,0.76,13.23
2017-07-10,0.00,58.0,67.8,77.6,53.9,2.09,20.55
2017-07-11,0.03,66.1,73.4,80.8,63.1,0.97,17.03
2017-07-12,0.03,68.0,73.9,79.9,67.6,0.54,10.88
2017-07-13,0.00,70.1,77.1,84.0,69.5,0.68,16.08
2017-07-14,0.16,64.2,73.7,83.1,68.6,0.19,12.93
2017-07-15,0.33,63.5,66.0,68.5,65.3,0.22,1.91
2017-07-16,0.00,59.8,70.5,81.1,61.3,0.34,18.19
2017-07-17,0.00,64.3,73.2,82.1,62.7,0.89,19.48
2017-07-18,0.11,66.1,75.2,84.3,65.6,0.62,20.10
2017-07-19,0.00,69.2,76.8,84.5,69.6,0.65,15.91
2017-07-20,0.00,68.6,78.3,87.9,66.9,0.95,24.70
2017-07-21,0.36,67.3,77.6,87.9,67.9,0.65,23.27
2017-07-22,0.00,66.4,75.5,84.7,67.4,0.85,19.04
2017-07-23,0.23,66.0,75.7,85.4,66.1,0.25,22.56
2017-07-24,0.51,65.2,70.9,76.6,65.8,0.59,9.51
2017-07-25,0.54,58.5,65.7,72.9,60.7,0.23,8.61
2017-07-26,0.20,59.5,64.9,70.3,60.0,0.50,7.22
2017-07-27,0.00,60.2,66.6,73.0,58.0,1.25,10.89
2017-07-28,0.00,63.5,67.9,72.3,65.1,0.26,4.72
2017-07-29,0.00,63.5,71.8,80.2,62.0,0.78,15.40
2017-07-30,0.00,52.9,63.6,74.3,51.1,2.04,15.56
2017-07-31,0.00,56.0,66.9,77.8,53.2,0.96,19.30
2017-08-01,0.00,61.9,73.1,84.2,60.3,1.80,22.55
2017-08-02,0.03,65.2,75.1,85.0,63.3,0.91,23.12
2017-08-03,1.04,61.9,72.7,83.6,62.9,0.32,17.99
2017-08-04,0.33,64.5,73.5,82.4,65.0,0.39,16.50
2017-08-05,0.56,65.2,75.0,84.7,64.7,0.39,21.92
2017-08-06,0.00,54.8,64.2,73.7,55.3,0.51,13.84
2017-08-07,0.01,58.7,64.8,71.0,54.8,0.99,12.44
2017-08-08,0.86,61.1,62.2,63.2,60.7,0.47,2.02
2017-08-09,0.00,54.8,64.9,75.0,57.4,0.39,13.47
2017-08-10,0.00,58.2,68.9,79.7,58.0,0.86,18.44
2017-08-11,0.00,60.1,71.1,82.0,59.0,0.75,22.50
2017-08-12,0.78,62.3,70.1,77.9,63.0,0.37,12.89
2017-08-13,0.00,63.0,69.4,75.8,65.2,0.27,8.80
2017-08-14,0.00,59.7,69.0,78.2,58.7,0.66,17.58
2017-08-15,0.14,64.5,70.7,76.9,62.8,0.45,14.17
2017-08-16,0.00,65.3,69.1,72.9,66.0,0.30,4.86
2017-08-17,0.00,60.8,70.7,80.7,60.5,0.96,18.26
2017-08-18,0.28,65.4,73.4,81.4,63.6,0.55,18.25
2017-08-19,0.55,69.1,74.6,80.1,70.7,0.58,7.07
2017-08-20,0.00,61.0,71.0,81.0,62.3,1.13,17.05
2017-08-21,0.00,61.4,70.3,79.2,59.2,0.77,18.32
2017-08-22,0.00,67.4,74.8,82.3,66.8,0.45,16.85
2017-08-23,0.24,65.4,75.6,85.8,68.5,0.23,17.98
2017-08-24,0.00,55.5,66.4,77.4,54.1,0.85,18.99
2017-08-25,0.00,53.8,64.1,74.4,51.9,0.75,17.49
2017-08-26,0.00,50.6,61.4,72.3,51.4,1.09,14.84
2017-08-27,0.00,50.2,60.9,71.7,49.6,0.60,15.44
2017-08-28,0.00,53.0,63.4,73.7,50.9,0.84,17.51
2017-08-29,0.00,55.4,63.0,70.6,51.5,1.19,14.40
2017-08-30,0.06,55.2,58.1,61.0,55.3,0.73,3.11
2017-08-31,0.00,56.1,65.3,74.4,54.9,0.74,14.96
2017-09-01,0.22,46.4,60.3,74.3,51.1,2.22,12.65
2017-09-02,0.00,43.3,54.4,65.5,41.9,0.59,13.20
2017-09-03,0.60,49.7,56.3,62.9,50.4,0.23,9.32
2017-09-04,0.24,52.7,59.0,65.2,56.0,0.22,5.15
2017-09-05,0.00,57.3,66.6,75.9,57.4,0.41,15.79
2017-09-06,0.60,59.0,69.8,80.6,63.3,0.17,15.05
2017-09-07,0.51,53.4,56.4,59.5,55.5,0.22,2.13
2017-09-08,0.00,49.3,58.0,66.6,50.5,0.43,9.98
2017-09-09,0.01,46.7,56.2,65.6,48.7,0.21,10.17
2017-09-10,0.00,46.7,53.7,60.7,46.8,0.39,7.54
2017-09-11,0.00,44.4,56.5,68.5,46.4,0.36,13.74
2017-09-12,0.00,50.0,60.7,71.5,49.8,0.49,15.66
2017-09-13,0.00,52.8,63.8,74.7,54.9,0.39,15.20
2017-09-14,0.08,57.5,65.4,73.3,62.9,0.08,12.35
2017-09-15,0.19,59.6,68.0,76.3,63.1,0.24,10.87
2017-09-16,0.00,60.6,69.7,78.8,63.4,0.17,14.25
2017-09-17,0.04,61.4,69.9,78.4,64.2,0.12,12.64
2017-09-18,0.00,59.9,68.4,76.9,63.3,0.05,11.19
2017-09-19,0.00,63.4,68.0,72.5,63.4,0.64,7.10
2017-09-20,0.02,64.6,69.7,74.8,62.4,0.98,9.10
2017-09-21,0.00,61.5,69.0,76.6,62.4,0.72,10.83
2017-09-22,0.00,58.4,68.5,78.6,60.4,0.91,14.78
2017-09-23,0.00,57.2,68.0,78.7,53.7,1.60,18.72
2017-09-24,0.00,60.9,71.6,82.4,57.5,2.07,22.83
2017-09-25,0.00,64.1,74.9,85.8,63.9,0.97,22.05
2017-09-26,0.00,61.6,73.5,85.5,64.6,0.33,19.65
2017-09-27,0.00,62.2,72.5,82.7,63.8,0.38,17.37
2017-09-28,0.00,62.5,73.2,84.0,64.7,0.28,18.52
2017-09-29,0.00,44.2,57.2,70.2,45.3,0.68,14.27
2017-09-30,0.00,46.8,54.6,62.5,45.2,0.36,10.13
2017-10-01,0.08,41.1,50.7,60.3,44.1,0.28,7.13
2017-10-02,0.00,40.7,52.7,64.7,40.3,0.63,12.99
2017-10-03,0.00,43.5,56.5,69.5,41.7,0.59,17.01
2017-10-04,0.00,46.5,57.8,69.1,46.6,0.32,13.09
2017-10-05,0.00,50.6,62.2,73.8,55.0,0.50,13.61
2017-10-06,0.13,57.7,67.7,77.7,60.2,0.07,15.11
2017-10-07,0.00,59.3,67.3,75.3,57.9,0.64,14.70
2017-10-08,0.03,62.9,70.9,78.9,63.1,1.17,16.80
2017-10-09,0.27,68.8,72.2,75.5,69.3,0.54,5.78
2017-10-10,0.60,61.2,67.1,73.1,66.7,0.68,2.93
2017-10-11,0.00,55.9,65.6,75.3,57.5,0.51,12.86
2017-10-12,0.36,51.7,60.7,69.8,55.3,0.66,9.37
2017-10-13,0.07,45.4,53.0,60.6,46.2,0.35,7.06
2017-10-14,0.07,48.7,54.9,61.1,52.1,0.33,6.28
2017-10-15,0.02,57.6,61.6,65.6,57.9,0.54,4.77
2017-10-16,0.12,50.6,58.9,67.3,58.3,0.08,4.55
2017-10-17,0.00,32.6,43.1,53.5,34.2,0.61,6.80
2017-10-18,0.00,35.1,46.7,58.4,34.2,0.38,10.91
2017-10-19,0.00,43.0,56.2,69.4,43.2,1.03,14.72
2017-10-20,0.00,46.1,57.4,68.8,43.6,1.22,15.23
2017-10-21,0.00,44.2,57.4,70.5,36.9,1.77,20.03
2017-10-22,0.00,40.7,57.4,74.2,41.3,0.17,21.39
2017-10-23,0.00,44.9,59.4,73.8,46.7,0.18,20.00
2017-10-24,0.13,59.4,64.5,69.5,61.4,0.96,7.00
2017-10-25,0.58,47.2,58.6,70.1,55.9,0.31,8.28
2017-10-26,0.00,44.5,53.6,62.7,38.4,1.48,12.02
2017-10-27,0.02,35.9,44.8,53.8,36.1,0.75,6.35
2017-10-28,0.00,38.1,49.0,60.0,37.8,0.30,11.13
2017-10-29,0.00,44.3,55.5,66.6,48.9,0.37,14.31
2017-10-30,3.70,41.2,51.6,61.9,51.3,0.19,1.89
2017-10-31,0.03,36.7,44.2,51.6,33.6,0.61,6.90
2017-11-01,0.00,31.6,42.3,53.0,29.4,0.51,8.87
2017-11-02,0.01,38.1,46.8,55.5,42.4,0.47,6.05
2017-11-03,0.00,54.1,62.7,71.3,55.5,0.21,10.86
2017-11-04,0.00,37.3,53.6,70.0,44.6,0.43,8.99
2017-11-05,0.02,37.3,46.1,55.0,37.2,0.34,8.96
2017-11-06,0.00,47.7,53.5,59.3,53.5,0.17,2.02
2017-11-07,0.02,36.2,50.8,65.3,43.5,0.69,5.59
2017-11-08,0.54,33.1,37.9,42.7,32.6,0.07,3.46
2017-11-09,0.00,30.7,39.0,47.2,30.8,0.37,4.93
2017-11-10,0.05,30.9,40.1,49.2,37.7,0.07,3.89
2017-11-11,0.00,16.0,23.9,31.9,7.7,0.68,3.85
2017-11-12,0.00,18.2,27.7,37.3,10.7,0.45,5.79
2017-11-13,0.03,25.6,34.4,43.1,20.9,1.05,6.18
2017-11-14,0.19,27.4,34.1,40.8,31.5,0.16,1.44
2017-11-15,0.00,28.7,36.1,43.5,30.7,0.36,3.38
2017-11-16,0.17,29.8,38.4,47.0,34.9,0.21,5.14
2017-11-17,0.00,34.2,43.8,53.3,33.6,0.08,6.76
2017-11-18,0.00,25.3,34.6,43.9,19.6,0.91,6.45
2017-11-19,0.40,29.6,42.3,55.1,39.7,0.21,3.59
2017-11-20,0.02,30.1,40.3,50.5,27.3,0.84,6.18
2017-11-21,0.00,28.5,35.5,42.4,22.5,0.88,5.23
2017-11-22,0.03,30.8,42.9,55.0,31.7,0.46,9.93
2017-11-23,0.02,24.1,36.1,48.0,25.8,0.22,4.05
2017-11-24,0.00,23.6,31.3,38.9,19.0,0.71,4.57
2017-11-25,0.00,27.0,37.5,48.1,23.1,0.92,7.67
2017-11-26,0.00,32.8,43.4,53.9,32.1,0.85,8.06
2017-11-27,0.00,29.6,36.5,43.3,23.3,1.22,5.32
2017-11-28,0.00,27.0,37.3,47.5,24.1,0.83,6.88
2017-11-29,0.00,28.4,39.1,49.8,33.1,0.51,5.64
2017-11-30,0.00,26.5,43.3,60.2,26.9,0.33,12.99
2017-12-01,0.03,28.8,38.4,47.9,34.0,0.09,4.50
2017-12-02,0.00,25.5,37.2,48.8,27.4,0.25,6.48
2017-12-03,0.00,25.8,36.0,46.2,29.8,0.16,5.16
2017-12-04,0.00,26.6,35.8,45.0,31.9,0.09,2.88
2017-12-05,0.00,26.3,37.1,48.0,37.1,0.03,4.19
2017-12-06,0.27,37.1,46.4,55.8,46.4,0.15,4.12
2017-12-07,0.00,24.2,32.5,40.9,19.1,0.56,5.75
2017-12-08,0.00,23.4,32.4,41.3,20.5,0.52,5.55
2017-12-09,0.00,24.8,29.0,33.3,17.7,0.83,3.35
2017-12-10,0.24,21.3,26.1,30.9,23.4,0.07,2.84
2017-12-11,0.00,19.9,28.1,36.3,21.4,0.29,3.33
2017-12-12,0.00,24.9,31.8,38.7,23.2,0.33,4.10
2017-12-13,0.00,15.0,28.0,40.9,19.8,0.74,2.76
2017-12-14,0.14,15.9,21.9,27.9,10.0,0.13,3.34
2017-12-15,0.00,8.5,18.6,28.7,9.0,0.18,2.81
2017-12-16,0.06,9.6,16.4,23.2,13.5,0.10,1.87
2017-12-17,0.00,10.9,22.4,34.0,21.5,0.16,2.45
2017-12-18,0.00,27.7,31.8,35.9,24.1,0.78,2.98
2017-12-19,0.00,30.8,36.9,43.1,33.1,0.52,2.98
2017-12-20,0.00,37.1,44.4,51.7,32.7,1.00,6.24
2017-12-21,0.00,21.6,31.6,41.6,17.3,0.65,5.61
2017-12-22,0.00,25.9,31.5,37.1,18.6,1.00,4.27
2017-12-23,0.22,30.6,35.6,40.5,28.8,0.16,3.06
2017-12-24,0.51,32.5,40.1,47.7,34.6,0.05,2.27
2017-12-25,0.22,29.7,33.9,38.1,27.2,0.02,3.33
2017-12-26,0.00,17.6,24.8,32.0,9.3,0.51,3.41
2017-12-27,0.00,9.3,16.8,24.2,2.8,0.40,2.87
2017-12-28,0.00,5.9,13.5,21.2,-0.8,0.56,2.52
2017-12-29,0.00,5.4,10.1,14.9,-5.2,0.61,1.95
2017-12-30,0.00,5.0,11.5,18.1,3.4,0.21,1.72
2017-12-31,0.03,6.8,13.2,19.6,8.7,0.16,1.34
2018-01-01,0.00,-5.8,2.9,11.7,-6.2,0.15,1.35
2018-01-02,0.00,-5.9,5.2,16.2,-3.8,0.16,2.01
2018-01-03,0.00,2.3,12.2,22.2,1.4,0.30,2.06
2018-01-04,0.04,0.1,13.2,26.3,4.2,0.20,3.42
2018-01-05,0.41,3.9,13.1,22.4,6.7,0.20,1.59
2018-01-06,0.00,1.6,7.3,13.0,-9.9,0.62,1.79
2018-01-07,0.00,-5.6,2.1,9.8,-12.7,0.30,1.59
2018-01-08,0.00,-7.2,4.4,16.0,-3.2,0.24,1.89
2018-01-09,0.04,14.0,19.8,25.5,15.6,0.32,2.08
2018-01-10,0.00,10.2,25.7,41.2,17.3,0.11,5.25
2018-01-11,0.00,9.2,24.0,38.7,23.3,0.08,4.07
2018-01-12,0.08,29.7,42.8,56.0,39.9,0.04,4.01
2018-01-13,2.12,26.8,44.2,61.6,44.2,0.12,1.62
2018-01-14,0.00,9.3,18.3,27.3,7.3,0.68,2.18
2018-01-15,0.00,8.3,14.8,21.4,-1.2,0.69,2.51
2018-01-16,0.00,10.3,18.8,27.2,12.9,0.45,2.26
2018-01-17,0.25,22.5,26.7,30.9,25.2,0.08,1.09
2018-01-18,0.03,-1.0,14.3,29.6,10.3,0.02,1.62
2018-01-19,0.00,-0.2,14.1,28.5,6.3,0.01,3.19
2018-01-20,0.00,3.0,20.1,37.2,15.8,0.03,4.35
2018-01-21,0.00,21.0,33.2,45.4,24.3,0.05,5.66
2018-01-22,0.00,22.6,34.8,47.0,32.4,0.03,4.98
2018-01-23,0.38,34.6,42.0,49.5,36.9,0.05,4.01
2018-01-24,0.22,36.1,46.0,55.8,35.7,0.05,4.42
2018-01-25,0.00,18.4,27.4,36.3,15.6,1.05,3.27
2018-01-26,0.00,11.4,21.2,31.1,6.3,0.18,4.26
2018-01-27,0.00,11.6,24.2,36.8,14.2,0.12,4.79
2018-01-28,0.14,18.2,33.3,48.4,32.8,0.12,6.69
2018-01-29,0.05,30.0,37.8,45.6,32.7,0.29,3.19
2018-01-30,0.00,28.0,35.4,42.9,25.4,0.43,4.71
2018-01-31,0.00,11.3,22.2,33.0,11.8,0.37,2.47
2018-02-01,0.00,11.1,19.8,28.5,9.4,0.87,3.30
2018-02-02,0.29,21.6,31.7,41.7,24.8,0.06,4.95
2018-02-03,0.00,5.6,14.4,23.1,1.1,0.42,2.45
2018-02-04,0.00,6.6,17.1,27.7,7.4,0.59,3.06
2018-02-05,0.76,25.2,29.4,33.5,27.1,0.03,2.94
2018-02-06,0.00,13.7,23.1,32.4,11.2,0.30,3.34
2018-02-07,0.03,18.7,25.8,32.9,17.0,0.32,2.91
2018-02-08,0.80,17.5,27.2,37.0,21.2,0.10,2.13
2018-02-09,0.00,14.7,21.9,29.1,11.2,0.34,2.99
2018-02-10,0.00,14.6,24.5,34.4,20.4,0.25,3.20
2018-02-11,0.67,34.0,38.1,42.3,34.7,0.05,1.83
2018-02-12,0.48,35.3,43.6,51.9,41.6,0.16,2.65
2018-02-13,0.00,20.0,30.7,41.4,15.8,1.35,5.82
2018-02-14,0.00,20.0,28.0,36.0,15.9,0.68,4.86
2018-02-15,0.05,29.4,38.2,47.0,33.9,0.09,4.40
2018-02-16,0.28,38.3,47.8,57.3,45.8,0.14,4.64
2018-02-17,0.14,20.7,37.0,53.2,26.9,0.77,4.09
2018-02-18,0.64,20.3,28.2,36.1,23.3,0.03,4.06
2018-02-19,0.00,23.5,32.7,41.8,20.4,0.50,5.54
2018-02-20,0.08,27.0,34.5,42.0,33.8,0.06,2.70
2018-02-21,0.00,39.0,50.1,61.1,47.4,0.05,5.83
2018-02-22,0.40,39.5,57.5,75.5,46.3,0.56,14.89
2018-02-23,0.36,31.8,36.2,40.7,31.9,0.17,2.47
2018-02-24,0.14,32.0,36.4,40.8,34.8,0.09,1.07
2018-02-25,0.82,37.5,43.2,48.9,38.5,0.20,3.84
2018-02-26,0.27,35.9,39.2,42.5,38.4,0.07,1.58
2018-02-27,0.00,25.1,38.5,51.9,25.1,0.38,8.95
2018-02-28,0.00,26.3,40.2,54.1,23.2,0.36,10.50
2018-03-01,0.00,28.1,43.3,58.6,32.8,0.06,10.86
2018-03-02,1.05,32.9,45.7,58.5,39.5,0.03,8.49
2018-03-03,0.84,27.1,30.4,33.7,27.8,0.00,1.54
2018-03-04,0.00,29.3,34.3,39.2,27.2,0.62,3.08
2018-03-05,0.00,25.8,32.3,38.8,18.4,1.43,4.62
2018-03-06,0.00,20.5,30.5,40.5,20.6,0.26,4.64
2018-03-07,0.17,23.4,34.4,45.5,26.9,0.05,5.98
2018-03-08,1.24,23.2,27.6,32.0,27.6,0.03,1.22
2018-03-09,0.00,23.3,30.2,37.1,20.5,0.38,3.79
2018-03-10,0.00,23.8,30.7,37.6,20.2,0.71,3.82
2018-03-11,0.00,23.0,29.5,36.1,17.3,0.79,4.01
2018-03-12,0.00,19.7,30.0,40.3,18.5,0.23,4.91
2018-03-13,0.17,23.1,31.5,39.9,26.3,0.06,4.14
2018-03-14,0.02,26.3,30.8,35.4,20.8,0.39,3.22
2018-03-15,0.02,26.0,30.3,34.5,19.5,0.82,3.22
2018-03-16,0.00,26.7,34.1,41.5,21.6,0.59,5.44
2018-03-17,0.00,21.2,27.1,33.0,12.7,1.24,3.58
2018-03-18,0.00,20.7,32.8,44.8,11.6,1.35,7.48
2018-03-19,0.00,20.0,30.7,41.4,10.8,0.65,6.65
2018-03-20,0.00,20.2,31.3,42.4,8.9,0.91,7.28
2018-03-21,0.10,22.6,27.9,33.2,12.1,1.27,4.14
2018-03-22,0.76,24.7,28.2,31.6,24.0,0.08,2.35
2018-03-23,0.00,25.8,36.3,46.9,19.9,1.06,7.18
2018-03-24,0.00,25.2,34.6,44.1,19.0,1.01,6.17
2018-03-25,0.00,21.8,33.3,44.8,16.4,0.89,6.83
2018-03-26,0.00,20.3,30.7,41.1,21.8,0.18,4.44
2018-03-27,0.00,21.9,34.7,47.5,20.0,0.03,8.05
2018-03-28,0.13,25.0,33.7,42.4,26.1,0.01,5.81
2018-03-29,0.02,33.9,42.0,50.2,39.8,0.01,3.93
2018-03-30,0.04,41.5,46.2,50.8,46.2,0.02,1.70
2018-03-31,0.06,30.3,40.6,50.8,31.4,0.49,4.58
