PRISM Time Series Data
Location:  Lat: 38.7616   Lon: -83.3984   Elev: 866ft
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 2000-01-01 - 2022-01-01
Dataset: AN91d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2024-Mar-22
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
2016-11-17,0.00,35.0,49.7,64.5,39.2,0.25,12.50
2016-11-18,0.00,36.0,55.1,74.3,43.1,0.25,18.25
2016-11-19,0.25,38.4,57.4,76.4,41.7,0.56,22.31
2016-11-20,0.02,31.3,35.3,39.3,25.3,1.12,3.19
2016-11-21,0.00,28.0,34.4,40.8,20.9,1.51,4.79
2016-11-22,0.00,22.4,32.8,43.2,21.1,0.42,5.62
2016-11-23,0.00,23.6,35.3,46.9,24.3,0.45,6.67
2016-11-24,0.13,31.3,41.6,52.0,37.5,0.08,6.73
2016-11-25,0.02,41.4,48.1,54.9,43.7,0.27,3.43
2016-11-26,0.00,36.7,40.6,44.6,33.8,0.71,2.76
2016-11-27,0.00,27.3,35.4,43.5,29.7,0.36,3.85
2016-11-28,0.00,27.1,39.4,51.7,29.2,0.29,7.48
2016-11-29,0.24,40.2,49.1,58.0,41.4,0.33,8.80
2016-11-30,0.43,46.6,55.1,63.6,46.8,0.18,10.60
2016-12-01,0.03,37.2,49.0,60.9,42.8,0.20,5.54
2016-12-02,0.00,28.1,36.6,45.1,28.7,0.42,4.82
2016-12-03,0.00,29.7,34.5,39.3,29.9,0.55,2.72
2016-12-04,0.00,31.9,36.4,41.0,29.2,0.50,3.62
2016-12-05,0.06,35.5,40.4,45.3,35.0,0.20,4.45
2016-12-06,0.26,37.3,41.8,46.2,33.1,0.55,4.33
2016-12-07,0.37,32.0,40.0,48.1,36.6,0.26,2.25
2016-12-08,0.00,29.7,37.1,44.6,23.9,0.77,6.11
2016-12-09,0.00,21.5,28.1,34.7,15.4,0.93,3.66
2016-12-10,0.00,17.3,21.4,25.4,14.1,0.54,1.83
2016-12-11,0.00,18.5,24.8,31.0,16.4,0.55,2.88
2016-12-12,0.64,28.7,37.3,45.9,29.8,0.16,6.76
2016-12-13,0.00,28.7,37.5,46.3,30.1,0.41,4.46
2016-12-14,0.02,22.9,30.9,38.8,27.1,0.39,1.91
2016-12-15,0.00,13.3,23.6,33.8,10.1,0.59,3.34
2016-12-16,0.00,8.1,13.9,19.7,-3.6,0.75,2.59
2016-12-17,0.15,14.3,28.4,42.5,12.7,0.39,3.72
2016-12-18,2.21,30.1,46.5,63.0,45.8,0.09,4.14
2016-12-19,0.00,24.0,27.6,31.1,18.9,0.62,1.41
2016-12-20,0.00,15.3,22.9,30.5,15.1,0.29,2.53
2016-12-21,0.00,15.6,27.8,40.1,21.7,0.20,4.65
2016-12-22,0.00,22.7,32.8,43.0,26.0,0.16,4.87
2016-12-23,0.00,23.7,32.1,40.5,25.7,0.30,3.42
2016-12-24,0.45,24.8,34.9,45.1,32.3,0.05,4.35
2016-12-25,0.02,39.4,43.1,46.7,40.3,0.07,1.96
2016-12-26,0.00,42.6,48.5,54.4,45.7,0.28,2.29
2016-12-27,0.48,43.5,57.6,71.6,51.8,0.38,11.31
2016-12-28,0.00,25.5,36.2,46.8,26.8,0.37,5.59
2016-12-29,0.06,26.0,36.5,47.0,30.3,0.22,6.40
2016-12-30,0.04,31.6,38.5,45.4,25.4,0.76,5.92
2016-12-31,0.00,27.6,33.8,40.0,18.4,1.18,5.16
2017-01-01,0.03,29.7,36.4,43.0,30.9,0.24,5.83
2017-01-02,0.04,35.1,41.5,47.8,37.8,0.28,3.69
2017-01-03,0.43,44.2,50.1,56.1,50.1,0.10,1.25
2017-01-04,0.48,35.8,46.1,56.4,46.1,0.22,1.38
2017-01-05,0.00,21.7,27.6,33.4,14.6,0.79,3.43
2017-01-06,0.09,12.3,18.7,25.1,13.0,0.42,1.50
2017-01-07,0.00,7.1,12.4,17.6,1.7,0.58,1.60
2017-01-08,0.00,6.8,12.3,17.9,1.7,0.52,1.74
2017-01-09,0.00,7.8,14.6,21.5,4.3,0.43,2.18
2017-01-10,0.00,16.8,26.5,36.2,14.8,1.05,3.82
2017-01-11,0.22,32.6,42.7,52.8,36.5,0.27,5.54
2017-01-12,0.52,36.5,49.7,62.9,49.7,0.15,4.97
2017-01-13,0.35,36.4,51.4,66.5,44.2,0.62,6.68
2017-01-14,0.27,33.4,36.8,40.3,29.6,0.43,2.90
2017-01-15,0.49,33.2,36.2,39.3,33.9,0.14,0.66
2017-01-16,0.06,34.3,36.6,38.9,34.3,0.38,1.22
2017-01-17,0.50,38.8,47.5,56.1,47.3,0.14,1.63
2017-01-18,0.11,42.4,53.7,65.1,46.6,1.09,6.66
2017-01-19,0.00,35.8,40.5,45.2,35.8,0.16,3.15
2017-01-20,0.42,37.1,44.9,52.7,40.6,0.18,5.82
2017-01-21,0.04,42.3,52.7,63.1,48.2,0.14,7.42
2017-01-22,0.00,40.5,51.3,62.2,49.4,0.08,6.02
2017-01-23,0.26,43.8,52.3,60.9,49.0,0.12,6.22
2017-01-24,0.15,40.3,46.0,51.7,43.6,0.19,1.91
2017-01-25,0.00,32.2,38.3,44.4,36.2,0.12,2.59
2017-01-26,0.02,32.5,45.8,59.2,39.2,0.36,6.75
2017-01-27,0.00,29.6,34.5,39.4,26.9,0.68,2.99
2017-01-28,0.01,29.1,31.9,34.7,22.6,1.03,2.67
2017-01-29,0.00,27.2,33.9,40.6,23.6,1.17,4.20
2017-01-30,0.07,24.0,29.3,34.5,22.6,0.46,2.17
2017-01-31,0.00,25.4,35.4,45.4,18.8,1.08,4.50
2017-02-01,0.00,37.6,43.6,49.6,29.1,1.90,6.73
2017-02-02,0.00,28.8,37.8,46.7,28.1,0.98,5.08
2017-02-03,0.00,23.7,31.8,39.9,13.5,1.29,5.73
2017-02-04,0.00,14.0,22.5,31.0,8.8,0.74,3.50
2017-02-05,0.00,12.9,26.2,39.5,10.7,0.62,5.23
2017-02-06,0.00,28.2,41.2,54.2,28.4,0.42,8.55
2017-02-07,0.14,28.0,45.2,62.4,45.0,0.04,11.02
2017-02-08,0.27,49.3,56.2,63.0,50.5,0.67,6.91
2017-02-09,0.24,29.0,40.2,51.4,33.1,0.41,4.08
2017-02-10,0.00,17.0,23.6,30.1,11.2,0.80,3.23
2017-02-11,0.00,20.1,36.6,53.1,21.9,1.10,9.20
2017-02-12,0.03,50.8,58.5,66.1,50.6,1.07,9.83
2017-02-13,0.00,30.5,47.5,64.5,33.2,1.27,7.87
2017-02-14,0.00,26.9,37.6,48.3,20.1,1.20,8.30
2017-02-15,0.00,32.4,42.5,52.6,29.3,1.16,8.10
2017-02-16,0.00,25.7,34.9,44.0,18.6,1.29,6.46
2017-02-17,0.00,27.3,34.6,42.0,19.1,1.39,5.61
2017-02-18,0.00,33.5,50.1,66.6,31.3,2.15,15.74
2017-02-19,0.13,38.8,49.7,60.5,41.0,0.13,10.25
2017-02-20,0.00,34.6,44.7,54.8,42.3,0.03,3.72
2017-02-21,0.00,35.4,50.6,65.9,41.5,0.03,12.17
2017-02-22,0.29,43.3,57.3,71.2,48.3,0.05,15.78
2017-02-23,0.12,51.1,57.4,63.7,54.5,0.04,4.47
2017-02-24,0.00,50.0,60.1,70.2,54.2,0.00,10.38
2017-02-25,0.62,43.9,60.5,77.1,49.0,0.84,19.16
2017-02-26,0.00,24.9,35.2,45.5,21.5,1.14,4.40
2017-02-27,0.05,25.9,36.8,47.6,19.5,1.27,8.25
2017-02-28,0.14,34.6,42.2,49.8,37.7,0.03,4.50
2017-03-01,1.84,38.7,51.5,64.4,51.5,0.00,4.83
2017-03-02,0.64,35.6,50.9,66.2,37.7,0.65,9.46
2017-03-03,0.00,30.2,37.3,44.3,22.0,1.90,5.96
2017-03-04,0.00,22.8,31.1,39.5,13.2,0.87,5.87
2017-03-05,0.04,23.7,32.9,42.1,19.5,0.71,5.26
2017-03-06,0.00,28.1,46.6,65.2,28.2,1.68,16.63
2017-03-07,0.12,47.4,53.3,59.1,46.6,0.96,7.29
2017-03-08,0.38,37.4,48.1,58.8,44.4,0.33,4.68
2017-03-09,0.00,33.8,47.0,60.1,23.7,1.79,14.13
2017-03-10,0.07,33.5,51.6,69.7,30.8,0.50,19.53
2017-03-11,0.00,22.8,33.5,44.2,13.7,1.34,6.99
2017-03-12,0.00,20.8,28.9,37.1,9.6,1.20,5.27
2017-03-13,0.00,19.8,30.1,40.5,12.1,0.99,6.21
2017-03-14,0.07,24.5,38.2,51.9,23.4,0.21,9.16
2017-03-15,0.00,16.3,23.9,31.4,11.5,0.72,3.62
2017-03-16,0.00,16.0,24.3,32.6,9.8,0.83,4.09
2017-03-17,0.00,17.5,30.3,43.0,13.2,0.70,7.00
2017-03-18,0.12,26.7,35.0,43.4,34.8,0.00,3.15
2017-03-19,0.00,35.8,42.5,49.2,34.0,0.37,3.92
2017-03-20,0.00,28.5,37.8,47.2,30.4,0.29,5.18
2017-03-21,0.45,30.0,41.3,52.6,41.3,0.00,4.25
2017-03-22,0.00,30.4,44.5,58.7,34.8,0.65,7.76
2017-03-23,0.00,26.7,35.6,44.6,16.8,1.86,6.78
2017-03-24,0.00,27.0,44.2,61.4,26.8,1.97,14.01
2017-03-25,0.00,49.9,62.5,75.1,48.9,3.43,16.64
2017-03-26,0.00,52.2,63.8,75.3,48.9,0.86,18.10
2017-03-27,0.41,50.3,58.5,66.8,53.7,0.19,8.37
2017-03-28,0.34,49.5,60.6,71.6,54.1,0.16,11.31
2017-03-29,0.02,45.0,54.0,62.9,48.6,0.59,6.20
2017-03-30,0.00,44.8,52.8,60.9,42.2,1.24,8.38
2017-03-31,2.07,47.8,63.6,79.4,52.6,0.18,22.10
2017-04-01,0.23,42.8,49.7,56.6,45.5,0.64,3.63
2017-04-02,0.00,39.1,43.4,47.8,36.8,0.37,3.53
2017-04-03,0.00,40.4,53.2,66.0,37.0,1.33,14.72
2017-04-04,0.52,49.0,57.0,65.1,53.5,0.43,8.08
2017-04-05,0.00,45.2,56.6,68.1,45.9,1.13,12.66
2017-04-06,0.74,45.9,62.9,79.9,48.8,0.51,22.79
2017-04-07,0.27,35.3,42.9,50.4,34.8,0.53,3.76
2017-04-08,0.00,30.8,42.1,53.4,27.7,0.97,8.77
2017-04-09,0.00,33.1,48.5,63.9,25.8,1.49,16.20
2017-04-10,0.00,40.7,58.9,77.1,31.4,2.63,26.42
2017-04-11,0.00,52.0,66.3,80.5,41.2,1.93,27.44
2017-04-12,0.41,47.5,59.5,71.4,51.9,0.29,12.41
2017-04-13,0.00,43.4,56.9,70.5,40.1,1.26,18.11
2017-04-14,0.00,44.1,59.9,75.7,38.1,1.56,23.58
2017-04-15,0.00,49.6,65.8,82.1,45.4,2.64,28.06
2017-04-16,0.00,57.9,69.7,81.5,51.4,2.64,24.27
2017-04-17,0.37,59.1,67.6,76.1,57.9,0.80,14.23
2017-04-18,0.00,50.6,62.5,74.4,41.8,1.42,20.78
2017-04-19,0.00,53.8,65.0,76.3,49.5,1.99,21.05
2017-04-20,0.01,58.5,68.3,78.2,59.6,0.59,15.88
2017-04-21,0.51,57.8,69.8,81.7,58.2,0.98,21.76
2017-04-22,0.20,47.2,58.4,69.7,45.9,1.04,13.70
2017-04-23,0.12,41.1,46.9,52.6,38.8,1.03,5.29
2017-04-24,0.00,43.9,51.6,59.4,40.0,1.93,9.14
2017-04-25,0.00,49.3,57.5,65.7,48.7,0.74,9.34
2017-04-26,0.00,50.6,63.4,76.1,53.9,0.14,16.11
2017-04-27,0.00,53.2,68.2,83.1,53.4,0.76,26.20
2017-04-28,0.02,44.6,60.8,77.1,49.9,0.36,18.59
2017-04-29,0.98,47.2,63.4,79.6,55.1,0.38,21.06
2017-04-30,0.00,62.5,72.9,83.2,62.8,1.85,17.77
2017-05-01,0.14,64.6,74.7,84.8,61.1,1.82,22.22
2017-05-02,0.54,49.3,60.6,71.9,45.7,0.89,15.35
2017-05-03,0.00,42.2,55.3,68.4,38.4,1.21,16.08
2017-05-04,0.00,42.9,53.0,63.0,40.2,1.56,11.22
2017-05-05,0.46,49.6,58.0,66.4,52.3,0.13,9.72
2017-05-06,0.10,41.8,50.9,60.0,44.5,0.32,4.86
2017-05-07,0.04,38.0,48.2,58.3,37.7,1.15,8.67
2017-05-08,0.00,34.4,48.2,62.0,29.3,1.70,13.17
2017-05-09,0.20,37.1,50.6,64.1,33.9,0.30,15.59
2017-05-10,0.32,48.2,53.3,58.5,50.7,0.23,3.41
2017-05-11,0.19,53.9,66.2,78.6,60.3,0.31,14.36
2017-05-12,0.02,55.4,64.9,74.5,55.8,1.37,10.55
2017-05-13,0.05,47.0,53.8,60.6,50.3,0.31,4.31
2017-05-14,0.00,50.0,60.9,71.9,47.4,0.83,16.42
2017-05-15,0.00,53.4,67.4,81.3,50.4,2.86,23.70
2017-05-16,0.00,54.6,67.2,79.8,50.3,2.35,21.83
2017-05-17,0.00,59.7,72.6,85.5,59.7,1.06,24.23
2017-05-18,0.00,64.9,75.2,85.4,59.3,4.49,25.45
2017-05-19,0.00,64.2,74.8,85.3,64.4,0.69,22.74
2017-05-20,0.37,61.3,71.8,82.4,63.3,0.39,15.50
2017-05-21,0.68,61.9,72.3,82.7,65.5,0.76,14.81
2017-05-22,0.55,54.2,64.3,74.3,60.9,1.25,7.39
2017-05-23,0.00,51.3,59.9,68.5,47.1,1.02,13.36
2017-05-24,0.00,54.2,63.0,71.7,54.8,0.20,13.12
2017-05-25,0.19,55.0,62.3,69.6,57.8,0.21,7.32
2017-05-26,0.93,54.1,59.1,64.0,55.3,0.47,4.88
2017-05-27,0.00,56.8,67.0,77.3,58.2,0.74,17.00
2017-05-28,1.68,61.3,71.4,81.4,64.7,0.44,14.10
2017-05-29,0.16,60.5,68.1,75.7,61.6,0.59,10.98
2017-05-30,0.00,61.1,70.5,79.9,57.3,1.06,20.08
2017-05-31,0.00,54.1,67.4,80.7,50.9,1.38,24.40
2017-06-01,0.12,54.4,66.4,78.4,51.7,1.39,20.42
2017-06-02,0.00,50.9,64.9,78.9,47.0,1.01,23.96
2017-06-03,0.00,52.6,67.6,82.7,47.5,0.80,28.99
2017-06-04,0.00,53.9,69.5,85.1,51.8,0.46,29.68
2017-06-05,0.00,57.8,71.5,85.1,59.2,0.01,26.05
2017-06-06,0.33,53.7,66.6,79.6,60.9,0.30,13.35
2017-06-07,0.00,50.1,62.8,75.5,50.4,0.44,18.37
2017-06-08,0.00,49.5,57.8,66.1,50.2,0.51,9.34
2017-06-09,0.00,50.1,62.3,74.5,51.9,0.37,16.20
2017-06-10,0.00,55.0,67.2,79.5,53.3,0.74,21.27
2017-06-11,0.00,59.7,71.4,83.1,57.6,1.69,23.27
2017-06-12,0.00,63.0,74.9,86.9,61.1,1.02,26.02
2017-06-13,0.00,65.5,77.1,88.7,66.6,0.46,26.07
2017-06-14,0.04,64.1,74.3,84.5,68.0,0.00,14.41
2017-06-15,0.55,64.5,72.6,80.8,67.8,0.00,11.89
2017-06-16,0.00,66.6,75.4,84.3,67.6,0.28,17.88
2017-06-17,0.04,65.5,74.9,84.2,66.2,0.25,18.25
2017-06-18,0.00,67.0,77.4,87.8,67.2,0.84,22.77
2017-06-19,1.02,64.7,75.4,86.1,68.0,0.20,18.08
2017-06-20,0.00,58.7,69.7,80.8,58.4,0.89,19.94
2017-06-21,0.00,59.6,71.0,82.5,56.6,1.07,24.32
2017-06-22,0.00,62.6,74.7,86.9,64.8,0.05,24.01
2017-06-23,0.40,67.3,74.1,80.8,68.8,0.01,11.57
2017-06-24,2.08,61.9,72.5,83.1,67.2,0.19,13.98
2017-06-25,0.00,54.6,66.9,79.3,56.6,0.89,18.64
2017-06-26,0.00,52.6,65.3,78.0,49.7,0.92,21.60
2017-06-27,0.01,52.4,63.2,74.1,49.7,0.98,17.43
2017-06-28,0.00,51.1,62.5,73.9,49.4,0.73,17.50
2017-06-29,0.00,60.1,69.8,79.4,54.2,3.18,21.09
2017-06-30,0.00,69.1,77.1,85.2,66.4,2.97,18.67
2017-07-01,0.00,66.8,76.0,85.3,68.9,0.10,16.75
2017-07-02,0.00,64.3,73.9,83.4,67.0,0.18,17.22
2017-07-03,0.00,62.6,73.7,84.9,62.4,0.47,23.36
2017-07-04,0.00,63.8,75.0,86.2,65.8,0.04,22.78
2017-07-05,0.19,68.2,73.8,79.4,67.7,1.31,10.75
2017-07-06,0.00,68.2,76.0,83.8,68.9,0.23,16.11
2017-07-07,0.40,67.4,72.9,78.4,69.4,0.33,7.34
2017-07-08,1.10,61.4,73.4,85.3,66.8,0.00,16.38
2017-07-09,0.13,58.3,69.9,81.4,60.7,0.33,18.95
2017-07-10,0.00,60.2,70.7,81.2,58.0,0.53,21.37
2017-07-11,0.05,64.1,75.1,86.1,67.6,0.40,18.87
2017-07-12,0.03,67.2,74.3,81.4,69.2,0.03,11.10
2017-07-13,0.00,69.7,79.6,89.4,71.3,0.01,22.06
2017-07-14,0.08,72.2,80.6,88.9,72.8,0.79,17.59
2017-07-15,0.19,64.2,75.1,86.0,68.0,0.79,17.66
2017-07-16,0.00,62.2,72.6,83.0,62.9,0.36,19.23
2017-07-17,0.00,62.9,74.3,85.7,64.9,0.08,22.08
2017-07-18,0.00,65.2,76.5,87.9,67.0,0.13,23.69
2017-07-19,0.00,66.8,78.4,90.0,68.8,0.12,25.55
2017-07-20,0.00,66.3,78.1,90.0,67.9,0.30,25.85
2017-07-21,0.00,71.6,80.4,89.2,73.0,1.16,19.50
2017-07-22,0.95,69.9,78.3,86.7,72.4,0.05,15.56
2017-07-23,1.05,68.8,79.5,90.3,73.0,0.08,20.14
2017-07-24,0.00,66.8,74.8,82.7,69.3,0.22,12.06
2017-07-25,0.00,61.2,73.4,85.6,64.0,1.67,20.28
2017-07-26,0.00,56.8,68.1,79.5,59.3,0.32,16.44
2017-07-27,0.00,57.6,71.5,85.3,65.0,0.81,21.60
2017-07-28,0.79,68.2,75.1,82.0,71.2,0.04,9.86
2017-07-29,0.94,61.8,71.3,80.8,64.8,1.25,12.63
2017-07-30,0.00,54.8,66.4,77.9,55.9,0.41,17.52
2017-07-31,0.00,56.0,69.2,82.3,60.9,0.00,19.66
2017-08-01,0.00,60.3,72.6,84.9,62.2,0.11,22.78
2017-08-02,0.00,61.7,72.8,83.9,64.1,0.00,20.70
2017-08-03,0.13,62.5,73.2,83.9,64.7,0.23,17.87
2017-08-04,0.00,63.3,73.7,84.0,66.3,0.33,17.27
2017-08-05,0.19,53.7,66.8,79.9,58.5,0.73,16.45
2017-08-06,0.00,55.3,66.0,76.8,56.5,0.37,16.74
2017-08-07,0.35,59.9,66.4,73.0,61.2,0.07,10.92
2017-08-08,0.03,57.3,64.2,71.0,62.1,0.04,4.69
2017-08-09,0.00,53.2,66.1,79.1,55.8,0.32,19.48
2017-08-10,0.02,54.9,68.1,81.4,57.3,0.11,21.99
2017-08-11,0.01,62.7,71.8,80.9,63.7,0.61,15.90
2017-08-12,0.00,64.4,73.4,82.3,66.5,0.05,16.46
2017-08-13,0.00,57.8,69.7,81.7,59.9,0.49,19.12
2017-08-14,0.00,58.2,70.0,81.9,60.0,0.01,21.10
2017-08-15,0.01,62.6,71.3,80.0,66.3,0.10,12.68
2017-08-16,0.00,66.0,76.3,86.7,67.6,0.34,21.32
2017-08-17,0.00,67.1,77.8,88.5,70.3,0.01,22.43
2017-08-18,0.16,70.4,80.0,89.5,72.4,0.22,20.67
2017-08-19,0.00,64.5,74.7,84.9,65.2,0.46,21.71
2017-08-20,0.02,64.4,75.2,86.0,65.7,0.43,21.27
2017-08-21,0.00,65.9,77.1,88.3,67.7,0.37,23.74
2017-08-22,0.00,67.8,78.4,89.0,69.1,0.08,23.95
2017-08-23,0.73,63.4,75.2,87.0,67.1,1.42,17.53
2017-08-24,0.00,55.0,66.8,78.7,54.5,0.68,20.11
2017-08-25,0.00,52.5,64.9,77.3,52.6,0.37,19.68
2017-08-26,0.00,51.3,63.6,76.0,52.2,0.63,17.64
2017-08-27,0.00,52.6,65.0,77.4,52.4,0.96,19.03
2017-08-28,0.02,58.5,70.1,81.7,58.1,1.15,20.81
2017-08-29,0.21,61.5,66.7,72.0,63.4,0.22,6.39
2017-08-30,0.06,60.2,69.7,79.2,62.3,0.27,15.40
2017-08-31,0.00,60.2,70.1,80.0,62.2,0.19,16.67
2017-09-01,0.02,58.9,70.5,82.2,59.3,0.68,19.78
2017-09-02,1.10,55.9,58.8,61.7,54.2,0.35,4.89
2017-09-03,0.04,56.1,60.9,65.6,56.9,0.23,5.65
2017-09-04,0.00,57.5,67.4,77.4,58.6,0.33,15.63
2017-09-05,0.02,60.6,72.3,83.9,65.9,0.18,16.54
2017-09-06,0.01,49.1,60.3,71.4,54.5,0.16,11.44
2017-09-07,0.00,46.8,57.5,68.2,48.1,0.21,13.10
2017-09-08,0.00,47.5,57.9,68.2,48.0,0.41,12.81
2017-09-09,0.00,47.8,60.9,74.0,51.3,0.02,17.12
2017-09-10,0.00,47.1,59.4,71.7,47.8,0.71,16.05
2017-09-11,0.00,47.8,60.3,72.8,48.1,0.56,17.08
2017-09-12,0.14,50.1,58.7,67.3,52.2,0.33,9.97
2017-09-13,0.45,56.4,63.3,70.3,60.0,0.10,7.32
2017-09-14,0.22,59.1,64.0,69.0,59.6,0.25,6.43
2017-09-15,0.03,59.1,64.5,69.9,60.6,0.22,6.57
2017-09-16,0.00,57.8,67.4,76.9,61.0,0.10,13.73
2017-09-17,0.00,56.8,68.7,80.5,60.6,0.16,17.55
2017-09-18,0.00,57.2,69.6,82.0,61.5,0.02,18.98
2017-09-19,0.00,58.2,70.6,83.0,64.1,0.01,18.98
2017-09-20,0.14,63.0,70.5,78.0,65.5,0.19,10.76
2017-09-21,0.00,62.7,73.3,83.9,66.0,0.18,18.15
2017-09-22,0.00,62.1,74.4,86.7,66.4,0.01,21.78
2017-09-23,0.00,59.0,72.9,86.7,64.4,0.01,23.18
2017-09-24,0.00,57.7,72.5,87.4,61.4,0.11,26.74
2017-09-25,0.00,58.0,72.3,86.7,59.3,0.30,27.71
2017-09-26,0.00,58.7,72.9,87.1,62.5,0.05,25.78
2017-09-27,0.00,58.8,73.6,88.4,61.9,0.02,28.67
2017-09-28,0.00,57.1,72.9,88.7,59.6,1.35,28.16
2017-09-29,0.00,47.0,61.2,75.3,49.0,0.65,18.02
2017-09-30,0.00,45.8,60.8,75.8,46.1,0.59,20.14
2017-10-01,0.00,41.6,55.3,69.0,42.6,0.67,15.26
2017-10-02,0.00,43.2,58.2,73.3,44.0,0.64,18.47
2017-10-03,0.00,44.7,61.1,77.5,47.6,0.14,21.43
2017-10-04,0.00,48.7,65.1,81.6,53.6,0.13,22.43
2017-10-05,0.00,51.2,66.7,82.3,57.8,0.03,22.22
2017-10-06,0.00,57.4,68.2,78.9,60.5,0.13,16.44
2017-10-07,0.00,60.0,71.1,82.2,59.2,0.67,21.59
2017-10-08,0.88,61.1,72.3,83.5,63.6,0.40,19.46
2017-10-09,1.47,63.2,66.9,70.5,66.3,0.22,2.96
2017-10-10,0.02,63.0,70.2,77.4,65.0,0.19,10.35
2017-10-11,0.40,63.3,70.5,77.7,65.6,0.14,11.52
2017-10-12,0.02,59.3,68.7,78.2,59.2,0.67,15.23
2017-10-13,0.00,51.0,58.1,65.3,55.4,0.08,6.10
2017-10-14,0.00,51.1,63.4,75.6,55.0,0.12,15.27
2017-10-15,0.00,52.9,66.7,80.6,60.0,0.06,20.54
2017-10-16,0.30,46.4,61.4,76.4,52.7,0.86,10.69
2017-10-17,0.00,38.9,50.2,61.5,39.4,0.25,11.09
2017-10-18,0.00,38.3,51.7,65.1,39.8,0.29,13.27
2017-10-19,0.00,39.9,54.7,69.5,42.9,0.26,15.87
2017-10-20,0.00,44.0,58.1,72.3,47.7,0.20,15.41
2017-10-21,0.00,45.7,60.5,75.4,50.1,0.11,17.43
2017-10-22,0.00,46.9,60.9,74.9,49.9,0.23,17.76
2017-10-23,0.00,48.4,62.4,76.4,51.4,0.66,18.56
2017-10-24,0.93,47.6,55.7,63.8,53.0,0.51,4.70
2017-10-25,0.08,42.2,49.0,55.9,39.9,0.66,6.73
2017-10-26,0.00,32.2,40.9,49.7,34.1,0.19,5.49
2017-10-27,0.00,32.7,46.3,59.8,36.8,0.23,10.80
2017-10-28,0.30,38.8,54.6,70.3,42.4,0.23,15.06
2017-10-29,0.14,36.3,38.9,41.5,33.0,0.32,2.21
2017-10-30,0.00,30.6,35.7,40.8,29.7,0.66,3.10
2017-10-31,0.00,31.2,42.5,53.8,32.9,0.34,7.82
2017-11-01,0.04,33.6,42.2,50.9,30.6,0.43,7.63
2017-11-02,0.29,36.9,47.5,58.0,46.8,0.03,3.60
2017-11-03,0.05,54.6,63.0,71.5,56.8,0.53,11.01
2017-11-04,0.00,48.4,56.8,65.2,48.2,0.67,4.21
2017-11-05,0.00,48.8,57.7,66.6,55.9,0.17,5.19
2017-11-06,0.36,55.2,65.8,76.3,59.8,0.42,13.92
2017-11-07,0.30,45.0,51.4,57.8,43.9,0.66,4.01
2017-11-08,0.14,38.0,42.6,47.1,37.9,0.47,2.64
2017-11-09,0.00,31.5,40.8,50.2,33.5,0.18,5.68
2017-11-10,0.00,28.7,42.3,55.9,30.0,0.33,9.23
2017-11-11,0.00,24.6,31.2,37.8,15.5,1.27,4.82
2017-11-12,0.00,23.6,33.8,43.9,23.9,0.83,5.40
2017-11-13,0.10,34.0,44.3,54.6,39.1,0.20,6.12
2017-11-14,0.00,37.7,40.8,43.8,34.4,0.88,2.72
2017-11-15,0.00,29.6,40.3,50.9,31.3,0.23,6.63
2017-11-16,0.20,30.9,41.8,52.7,41.3,0.04,4.59
2017-11-17,0.00,34.8,39.2,43.6,30.4,1.15,2.88
2017-11-18,0.05,34.1,45.2,56.3,33.2,1.05,7.53
2017-11-19,0.46,39.5,52.8,66.1,45.3,0.82,8.32
2017-11-20,0.00,25.9,33.6,41.3,25.9,0.62,3.56
2017-11-21,0.00,24.7,36.4,48.1,24.4,0.40,7.09
2017-11-22,0.00,31.6,45.4,59.3,30.6,0.82,11.35
2017-11-23,0.00,20.9,30.9,41.0,22.9,0.19,4.26
2017-11-24,0.00,21.7,33.3,44.9,23.8,0.27,5.89
2017-11-25,0.00,25.9,41.9,57.9,27.0,0.61,12.36
2017-11-26,0.00,29.1,44.4,59.7,30.7,0.75,11.16
2017-11-27,0.00,26.5,38.4,50.2,26.5,0.40,7.53
2017-11-28,0.00,28.6,44.5,60.4,30.1,0.79,12.10
2017-11-29,0.00,33.6,48.7,63.8,29.9,1.13,15.10
2017-11-30,0.00,35.9,48.1,60.3,31.7,1.09,11.99
2017-12-01,0.04,29.2,42.6,56.0,38.5,0.03,6.09
2017-12-02,0.00,26.1,39.4,52.6,29.7,0.06,7.99
2017-12-03,0.00,27.2,40.7,54.1,31.6,0.10,7.99
2017-12-04,0.00,28.4,42.8,57.3,31.5,0.20,9.67
2017-12-05,0.36,30.4,47.3,64.1,39.4,0.00,12.69
2017-12-06,0.13,27.7,42.2,56.7,31.3,0.30,4.41
2017-12-07,0.00,25.8,35.6,45.4,23.6,0.55,6.31
2017-12-08,0.00,20.0,29.4,38.8,19.0,0.58,3.92
2017-12-09,0.00,17.2,23.9,30.5,15.0,0.33,3.02
2017-12-10,0.03,17.7,25.9,34.1,20.6,0.24,3.69
2017-12-11,0.00,22.3,29.0,35.7,19.4,0.68,3.60
2017-12-12,0.00,21.8,34.5,47.1,27.1,0.25,6.00
